Year,Agric,Food,Soda,Beer,Smoke,Toys,Fun,Books,Hshld,Clths,Hlth,MedEq,Drugs,Chems,Rubbr,Txtls,BldMt,Cnstr,Steel,FabPr,Mach,ElcEq,Autos,Aero,Ships,Guns,Gold,Mines,Coal,Oil,Util,Telcm,PerSv,BusSv,Hardw,Softw,Chips,LabEq,Paper,Boxes,Trans,Whlsl,Rtail,Meals,Banks,Insur,RlEst,Fin,Other
199802,966.55,2416.87,1725.83,10462.84,14931.15,312.02,951.62,2284.97,2229.18,504.13,481.27,529.83,2663.24,2453.22,679.37,374.49,1046.63,260.58,905.68,149.42,690.14,3210.73,2452.87,4449.01,1120.68,2676.94,481.4,912.21,371.8,2646.84,2060.83,4215.59,804.24,567.86,1948.36,961.27,1211.65,557.71,1858.68,1570.11,1075.37,453.28,1574.64,603.72,1992.6,2559.62,139.13,367.64,597.73
199803,1108.82,2583.39,1803.3,10947.93,15595.7,333.29,1025.4,2420.71,2429.16,568.41,539.31,576.35,2812.26,2644.92,755.11,389.61,1154.22,293.59,960.33,162.78,769.32,3291.65,2781.2,5035.8,1145.39,2994.59,511.24,930.54,404.44,2834.43,2112.78,4442.28,841.03,621.8,2152.15,1087.11,1335.23,615.35,1946.95,1758.22,1124.38,491.32,1781.02,685.48,2201.77,2789.55,138.59,407.38,599.88
199804,1100.85,2715.14,1987.68,12285.44,14955.72,332.01,1043.63,2550.43,2574.91,598.26,578.88,587.83,2913.58,2787.84,657.75,417.91,1263.43,314.27,998.71,171.13,796.12,3634.78,2949.5,5014.78,1177.04,2924.97,543.64,1056.85,425.47,2983.92,2264.98,4896.24,928.29,664.05,2101.46,1195.06,1317.54,618.02,2010.35,1854.92,1210.04,508.82,1915.19,741.04,2313.04,2936.94,141.93,436.71,664.8
199805,1162.89,2595.75,2032.48,11906.83,13336.57,328.96,1164.52,2672.7,2620.79,621.07,590.41,601.37,2990.9,2865.11,704.7,423.02,1238.16,299.42,1034.27,169.77,808.29,3592.44,2986.74,5076.62,1153.58,2921.43,577.59,1071.24,429.48,3143.87,2203.35,4769.66,845.48,657.85,2335.64,1224.5,1416.08,614.59,2077.74,1772.95,1172.17,524.76,1922.52,746.9,2373.52,2979.53,142.88,452.73,740.82
199806,1223.6,2638.87,2064.71,12243.57,13408.32,325.57,1098.35,2741.71,2609.45,628.93,581.66,590.84,2919.66,2889.63,696.59,411.71,1243.74,293.52,962.67,163.36,761.94,3531.33,3268.38,4883.04,1169.52,2918.51,470.64,1007.13,421.54,2999.28,2175.52,4745.13,827.24,640.75,2226.73,1157.27,1280.03,573.02,1959.1,1781.73,1113.76,511.91,2002.51,758.14,2322.84,2968.92,132.56,439.07,718.77
199807,987.31,2298.18,2200.84,12221.67,14516.97,353.16,1008.66,2777.46,2476,592.82,578.3,590.71,2857.64,2698.61,417.37,367.57,1178.56,400.23,713.85,173.78,776.86,3969.89,3091.86,4453.59,973.75,2780.88,613.72,866.66,4286.91,2845.84,2379.11,4742.51,822.85,744.62,2403.29,1208.28,1318.08,534.37,1850.61,1518.16,1099.25,511.14,2017.22,753.38,2292.18,2755.1,191.45,526.68,578.78
199808,850.99,2179.23,1901.78,11673.26,16021.81,320.81,1013.68,2705.87,2405.34,532.49,542.58,598.14,2887.05,2456.04,399.78,332.12,1097.04,391.39,648.52,161.75,700.01,3875.91,3050.29,4376.03,927.63,2616.18,542.64,883.3,4652.18,2677.14,2245.31,4989.48,770.32,707.11,2584.25,1153.35,1393.47,497.1,1749.2,1398.39,1045.94,498.44,1976.63,726.74,2320.86,2659.65,178.46,517.85,580.67
199809,830.88,2034.8,1408.3,9360.7,15188.24,273.25,789.62,2522.7,2194.67,414.4,416.49,507.09,2576.35,2157.8,328.65,282.62,899.03,306.5,531.59,127.14,561.48,3523.36,2435.83,3604.1,834.37,2303.66,406.82,741.38,4953.77,2393.61,2312.25,4213.75,624.47,591.03,2247.1,958.54,1100.97,433.45,1495.33,1095.07,876.73,417.5,1724.95,635.65,1769.37,2266.1,148.92,386.36,454.23
199810,759.12,2142.6,1469.12,8867.8,16917.45,260.33,799.62,2515.56,2154.01,437.17,413.6,534.86,2975.76,2168.56,318.59,270.09,880.53,335.3,578.81,132.01,578.47,3621.67,2522.87,3822.79,867.9,2612.55,488.69,782.87,5211.34,2708.26,2517.95,4742.05,666.22,635.33,2681.68,1164.3,1219.11,466.12,1588.08,1056.27,896.86,473.64,1735.56,646.53,1680.06,2344.43,127.13,355.56,500.93
199811,735.62,2342.32,2031.32,10265.5,21871.94,308.3,860.15,2695.43,2571.6,472.03,437.88,570.43,3109.79,2204.29,370.21,278.26,988.72,357.96,632.47,138.05,661.85,3987.48,2468.22,4354.89,1012.37,2847.24,469.28,906.13,5365.79,2754.44,2465.77,5138.12,683,678.03,2939.41,1166.92,1386.06,529.84,1728.14,1266.08,975.78,491.81,1966.5,714.48,1795.94,2517.03,130.51,419.97,523.04
199812,661.9,2482.71,2385.29,10839.11,23872.45,320.05,1021.36,2979.11,2596.82,492.83,478.98,612.06,3326.38,2390.73,391.43,311.91,1015.16,389.93,627.71,137.41,687.54,4196.72,2579.67,4782.63,1027.32,2700.49,490.68,939.79,5691.31,2773.6,2489.73,5425.25,788.42,718.7,3280.81,1351.73,1594.06,539.1,1844.05,1386.07,1010.78,506.88,2204.07,756.3,1922.58,2615.18,141.51,469,514.39
199901,613.05,2469.37,2335.86,11245.87,27439.15,263.79,1025.26,3311.57,2810.38,516.16,490.74,648.82,3509.66,2321.18,384.73,329.03,1045.21,446.05,629.44,131.86,695.16,4867.54,2686.34,4465.12,1069.54,2291.98,492.67,963.2,6978.13,2468.6,2550.62,6316.43,834.02,785.32,3843.62,1594.97,1829.6,551.29,1853.9,1414.51,1048.12,536.94,2437.8,814.78,2001.54,2595.48,146.82,486.33,542.61
199902,627.93,2416.54,2201.49,11060.28,24088.32,266.13,1137.02,3364.02,2850.3,552.12,413.68,662.18,3571.66,2199.86,404.78,303.83,1178.14,467.98,660.88,137.16,748.45,4993.78,2907.85,4491.25,1033.77,1960.61,485.38,927.93,8315.3,2314,2395.14,6990.9,769.75,818.41,4510.38,1916.42,2066.44,571.76,1813.08,1538.57,1063.85,512.82,2532.34,867.33,2011.15,2549.16,144.86,546.14,532.32
199903,575.98,2344.94,1974.53,10905.76,20240.94,279.14,1234.36,3401.45,2865.01,564.54,379.9,641.9,3679.26,2217.29,308.98,277.94,1085.89,438.84,622.97,118.77,729.2,4892.64,2789.67,4667.89,1017.25,2057.66,472.52,997.4,8837.38,2306.32,2305.87,6778.21,687.4,782.21,3960.34,1717.12,1855.76,546.96,1821.1,1502.59,1062.25,482.14,2563.94,942.68,2017.61,2630.97,135.79,553.12,547.95
199904,741.09,2224.9,1900.32,11673.48,18203.54,289.56,1182.83,3517.55,3094.98,577.97,377.88,681.96,3797.71,2289.82,291.04,265.38,1159.64,456.45,605.51,115.46,740.86,5400.55,2750.69,4879.8,1046.53,2051.44,482.24,1023.99,11471.31,2704.74,2257.45,6866.01,716.57,801.67,4225.42,1991.14,1924.06,543.86,1850.83,1606.62,1093.47,468.69,2695.56,981.34,2063.28,2713.5,132.65,612.77,538.19
199905,760.22,2250.07,2091.51,12260.75,18216.71,333,1257.49,3780.59,3220.66,627.6,461.24,685.89,3538.94,2794.53,347.06,296.3,1149.83,526.66,790.92,145.4,859.31,5244.29,3029.64,5611.48,1147.02,2336.53,563.93,1233.57,14104.42,3228.87,2425.5,7596.27,783.69,848.21,4472.37,1923.83,2114.08,623.17,2236.79,1648.07,1223.13,494.74,2720.24,991.65,2245.44,2776.66,138.7,668.13,645.52
199906,750.54,2362.46,2184.53,12177.34,24957.11,316.41,1199.02,3774,3180.83,613.44,493.83,679.74,3450.48,2617.92,350.85,302,1144.24,539.2,730.53,157.59,844.93,5108.78,2910.93,5546.91,1131.89,2243.06,443.7,1166,12374.09,3164.05,2579.05,7389.29,767.04,847.77,4526.49,1902.2,2087.05,652.4,2187.63,1599.69,1170.54,513.26,2622.39,929.4,2103.94,2838.46,144.44,658.53,670.54
199907,863.37,2280.59,1866.42,10990.39,21421.31,369.72,1516.44,3504.35,2713.92,619.31,500.24,738.35,3578.66,2619.93,271.07,297.53,1046.43,340.32,1002.74,169.9,1346.79,5278.24,2576.35,6271.44,1038.98,1850.17,582.64,1073.76,3511.61,3269.33,2553.87,7729.74,545.68,807.27,3951.78,2365.84,2451.11,684.67,2244.93,995.96,1120.7,617.03,2689.64,883.05,2485.69,2693.56,149.13,830.34,1012.34
199908,838.81,2201.41,1864.05,11019.06,19947.12,350.99,1430.76,3484.19,2703.34,558.06,464.24,743.41,3423.23,2647.84,265.25,286.32,1057.37,325.97,991.04,157.52,1376.49,5341.7,2383.04,6348.45,1088.82,1761.47,542.88,972.55,3137.72,3440.54,2559.47,7806.26,499.13,780.07,4099.63,2221.87,2574.71,680.11,2297.37,922.32,1094.62,617.21,2539.35,880.47,2349.74,2663.75,140.51,740.29,680.43
199909,816.35,2178.67,1736.41,10587.91,20056.32,334.68,1444.78,3142.11,2770.86,495.78,454.27,755.43,3622.58,2533.1,244.43,274.74,1048.16,303.22,1005.67,143.47,1382.39,5464.66,2536,6522.87,1013.52,1789.25,580.77,950.96,3492.43,3542.37,2578.56,7247.54,449.69,757.29,4571.24,2308.7,2825.64,684.75,2211.48,860.78,1023.3,587.75,2388.52,848.19,2221.96,2540.41,131.55,702.03,607.37
199910,274.2,2105.88,1610.1,8979.38,18404.52,312.25,1450.81,3193.42,2550.34,524.06,411.68,692.98,3414.04,2390.22,234.72,237.22,916.65,296.75,991.86,139.58,1392.12,5707.86,2419.2,6091.31,1000.6,1618.83,721.28,929.63,3107.44,3432.76,2455.37,7225.27,422.15,785.87,4583.52,2403.42,2735.57,692.47,2138.69,781.19,956.91,553.04,2463,869.08,2142.37,2291.56,135.68,679.35,567.43
199911,264.19,2338.43,1737.83,10452.86,13816.1,281.57,1476.03,3547.97,2897.07,525.37,440.07,678.97,3931.8,2471.07,216.74,243.31,933.69,278.1,1003.03,103.99,1301.55,6504.16,2477.82,6140.41,1053.65,1131.72,635,932.49,3866.66,3385.63,2491.28,8045.04,403.88,826.91,4678.3,2495.05,2940.97,687.93,2245.34,800.92,1029.94,516,2631.55,836.54,2490.26,2610.28,126.84,764.01,567.54
199912,237.36,2209.6,1536.85,11354.17,14302.61,302.93,1567.23,3244.37,2955.33,480.78,499.19,735.19,3982.84,2433.93,222.7,259.71,971.99,284.64,1095.33,99.02,1309.76,6365.1,2395.36,5854.26,1009.15,1123.34,648.83,870.43,3805.14,3012.71,2295.28,8443.19,416.63,850.74,5591.96,2831.63,3328.91,639.33,2226.11,777.2,974.59,543.66,2782.1,864.2,2373.95,2571.67,126.84,807.44,562.13
200001,226.34,2078.29,1460.73,10342.44,12584.58,295.9,1694.51,3670.86,3142.73,504.38,535.48,730.26,3752.46,2590.56,231.28,266.13,998.23,303.62,1336.04,101.83,1405.43,7556.29,2461.97,6075.19,998.33,1197.98,643.16,967.26,4555.86,3022.98,2217.36,8884.7,424.99,1013.32,6662.88,3597.2,3888.63,769.08,2374.59,802.83,960.7,585.63,3035.69,800.97,2253.39,2627.8,129.89,907.08,629.76
200002,216.11,1880.01,1745.46,10106.77,11499.46,254.82,1778.09,3647.2,2964.04,452.22,545,802.57,4067.07,2375.87,209.77,245.79,893.93,280.79,1298.9,99.9,1436.9,6612.01,2504.11,5801.71,887.29,1048.13,592.21,955.71,6401.91,2980.68,2357.48,8651.19,394.23,945.58,6509.29,3270.95,3983.65,827.18,2204.55,726.88,878.58,622.6,2616.18,741.71,2207.51,2447.45,130.71,849.52,636.91
200003,233.68,1759.91,1600.08,8923.68,11038.7,255.54,1817.58,3685.18,2617.24,403.1,444.78,860.42,3922.68,2195.08,221.98,235.99,831.48,289.06,1385.26,99.97,1498.03,6748.44,2290.96,5370.94,904.57,984.52,635.1,881,6177.39,2816.18,2178.46,8388.3,355.54,980.69,8072.13,3603.68,5114.04,1008.1,1954.86,630.23,832.04,628.62,2525.54,652.38,1978.39,2175.24,136.09,922.57,622.63
200004,243.28,1944.7,1597.29,8907.69,11335.75,274.63,2034.25,4246.47,2243.31,509.14,550.67,867.42,3798.59,2457.02,208.61,256.01,920.66,334.29,1432.27,107.59,1682.98,7868.39,2545.41,5892.89,1020.59,1101.5,618.39,938.08,5729.5,3084.46,2338.66,9014.54,392.01,986.06,8638.3,3733.34,5365.94,1040.2,2124.66,709.74,952.82,672.57,2895.9,767.18,2295.51,2609.52,138.97,1066.96,612.87
200005,224.77,1878.94,1584.69,9235.26,14605.66,278.84,2106.12,3925.4,2401.12,537.18,613.43,885.5,4037.23,2365.16,212.08,280.35,933.04,335.34,1372.95,102.62,1720.51,7912.9,2873.71,6154.59,1152.07,1308.98,630.4,865.02,4851.09,3070.57,2526.38,8141.59,396.86,946.76,8190.07,3050.85,5080.82,1009,2124.07,653.89,998.78,668.35,2741.36,796.35,2229.44,2610.64,133.93,934.91,656.12
200006,218.75,2263.06,1658.7,10324.76,17434.72,281.61,2159.34,3681.73,2464.62,508.51,596.29,876.53,3900.19,2354.95,200.9,288.96,879.89,331.53,1302.92,94.06,1614.3,8056.32,2458.02,6307.16,1159.86,1303.72,636.9,871.13,4234.42,3390.54,2599.8,7164.1,371.16,934.96,7033.58,2740.98,4655.2,938.96,2044.19,669.67,960.96,686.52,2682.53,762.56,2418.4,2775.02,133.37,882.57,741.45
200007,418.43,2902.37,1788.49,8046.02,13615.24,299.97,2455.09,1829.94,2261.21,475.67,638.46,883.04,4267.73,2167.52,304.96,251.09,843.64,374.8,1633.38,150.37,1683.03,1335.82,2014.02,5957.06,1498.31,1618.6,723.46,719.05,501.03,3551.3,2494.68,6582.32,372.21,854.95,7987.66,2599.96,5077.08,1118.48,2040.93,702.43,1482.04,693.12,2507.88,716.27,1460.46,2824.53,202.14,2522.08,9035.62
200008,403.86,2895.67,2024.57,8574.8,13017.32,269.68,2465.16,1795.71,2241.86,510.16,728.78,903.58,3950.53,2166.47,312.92,269.21,814.31,366.69,1535.07,160.45,1675.52,1328.08,2097.41,6369.61,1606.17,1811.93,594.74,718.03,558.03,3462.91,2583.38,6098.86,398.58,845.16,8176.41,2384.3,4828.7,959.57,2138.2,699.28,1579.57,733.05,2490.62,702.19,1591.99,3113.73,203.24,2755.95,9000.08
200009,400.05,2845.61,1979.4,7639.53,15479.45,274.98,2611.62,1831.88,2317.22,522.79,787.53,969.56,4120.97,2274.04,293.06,258.86,843.2,427.15,1934.41,199.1,1810.61,1415.85,2210.57,6998.06,1766.58,1830.71,622.03,755.32,649.09,3752.26,2991.13,6035.14,446.23,863.57,9331.89,2700.41,5463.69,1153.9,2156.03,709.25,1530.83,809.47,2407.52,702.94,1760.11,3234.64,196.56,3284,10228.37
200010,419.55,2836.52,1784.64,9183.68,15347.95,279.44,2437.42,1841.85,2437.84,521.96,892.51,950.95,4334.93,2160.79,266.43,283.39,829.19,422.16,1699.65,182.43,1569.46,1259.7,2161.09,7578.47,1783,2107.95,579.13,715.84,560.01,3941.14,3200.52,5818.35,437.38,851.31,8382.22,2460.23,4166.94,1057.14,2103.55,641.06,1575.71,845.1,2519.81,715.02,1834.73,3494.72,191.19,3092.59,10239.62
200011,371.4,3008.04,2019.15,10008.85,18847.39,303.21,2380.23,1816.74,2706.77,558.44,960.11,959.6,4576.13,2309.37,230.98,274.8,871.41,443.95,1494.63,175.88,1583.68,1140.48,2220.1,8664.42,2004.82,2286.02,457.37,731.08,600.1,3842.04,3154.42,5840.68,426.13,861.91,8037.82,2272.1,3859.7,978.33,2259.24,640.24,1710.87,845.94,2531.74,752.11,1836.88,3696.28,191.58,2833.12,9851.93
200012,384.66,2938.84,2606.78,10399.81,19600.45,288.79,2048.67,1743.92,2741.25,580.83,1022.12,977.16,4675.97,2301.7,234.79,283.76,851.21,455.6,1275.06,169.62,1460.38,1028.6,1974.79,8501.77,2127.92,2189.11,527.53,727.99,648.19,3777.21,3222.74,4984.16,406.34,813.67,6116.03,1796.91,2862.43,837.36,2266.57,572.7,1722.2,795.27,2554.09,813.94,1750.9,3635.85,195.42,2344.4,9174.18
200101,431.34,3188.23,2480.63,10131.65,22659.14,295.56,1091.44,1918.72,2950.76,681.02,1144.25,1033.34,4853.24,2610.58,267.14,209.67,971.97,514.55,1332.38,154.88,1610.59,1090.22,2001.81,8484.06,2174.97,2521.05,565.56,775.96,932.95,4115.51,3327.73,4822.52,468.68,814.41,5324.21,1666.77,2770.46,963.13,2498.06,687.28,1789.73,903.41,2726.63,862.26,1910.32,3878.18,206.73,2678.52,9182.98
200102,456.08,3027.37,2536.18,9650.52,22675.81,324.1,1294.93,1971.7,2825.87,724.41,1000.09,1013.52,4399.57,2439.93,299.27,238.16,925.71,532.67,1409.47,171.5,1787.59,1128.53,2289.15,8018.13,2019.87,2584.95,555.29,825.7,909.8,3996.56,2963.63,5405.81,500.93,847.46,5956.41,2065.28,3280.96,997.78,2396.87,738.29,1915.21,889.57,3058.36,837.36,1928.21,3530.56,216.21,2918.43,8979.74
200103,429.42,3149.11,2719.17,9039.07,24823.82,340.06,1230.27,1963.33,2863.56,639.45,1076.01,1024.56,4366.39,2405.99,294.79,244.24,941.32,529.53,1078.39,159.66,1608.14,987.31,2262.82,8328.47,1964.45,2814.52,612.9,821,1112.56,4081.64,3160.52,4980.44,443.06,813.18,4036.31,1712.84,2236.47,771.25,2460.74,697.02,1800.06,859.11,2907.85,844.6,1837.84,3518.91,217.72,2477.54,9248.52
200104,440.87,3089.29,2355.93,8167.2,24508.38,343.46,1162.57,1832.67,2644.47,639.6,1012.33,979.46,4027.63,2284.25,297.97,244.17,929.41,563.22,986.48,163.72,1523.03,869.27,2210.29,8008.63,1810.48,2692.24,577.66,809.74,1322.15,4063.84,3204.08,4886.23,423.2,743.47,3337.21,1509.93,2031,628.23,2339.75,669.32,1778.3,814.88,2895.16,812.54,1818.29,3518.37,225.58,2204.21,8781.96
200105,431.22,3057.24,2410.35,7987.25,25898.03,356.51,1351.26,2002.59,2756.11,693.01,1083.44,982.12,4254.84,2429.45,317.89,257.95,957.22,605.14,1117.84,160.58,1828.18,977.43,2395.56,8925,2202.62,2683.38,672.39,840.82,1433.68,4534.37,3399.76,5096.77,446.47,814.58,3729.68,1886.8,2450.03,759.1,2515.81,720.73,1878.54,900.9,3083.05,882.46,1877.7,3696.88,235.15,2482.78,9962.24
200106,466.24,3131.66,2404.99,8355.08,26479.79,398.72,1557.9,2144.12,2940.3,736.43,1104.46,1013.64,4373.89,2484.58,313.91,263.4,990.88,612.66,1149.34,157.71,1882.84,1027.79,2284.11,9141.61,2219.76,2888.46,721.34,931.44,1231.6,4555.75,3395.39,5120.36,499.17,862.39,3590.83,1940.03,2242.11,742.43,2584.27,750.3,1961.72,902.6,3143.51,917.67,1955.43,3865.78,249.48,2601.98,10449.44
200107,298.64,3549.03,2544.14,8780.6,24665.27,385.18,710.84,2171.62,2966.16,739.21,1321.14,971.43,4365.04,2154.39,313.99,272.53,1016.72,587.93,1126.59,213.41,1200.91,893.4,2144.67,8058.55,2128.17,2585.87,750.22,819.78,1196.95,3867.59,3470.07,6070.68,514.25,1153.12,3519.03,2090.45,2215.8,757.89,2534.85,721.71,1787.3,879.08,3027.76,830.85,1962.62,4015.48,225.61,2692.66,10315.72
200108,298.27,3574.44,2519.97,8851.2,22397.81,380.38,668.71,2220.59,3087.39,743.57,1369.38,978.38,4481.95,2081.12,304.13,296.82,1000.45,597.54,1102.16,207.4,1183.56,850.23,2260.9,8309.41,2211.67,2764.98,753.7,749.84,1008.38,3880.97,3336.8,6118.63,540.62,1128.83,3318.36,1943.46,2200.53,725.76,2725.74,768.28,1799.63,877.7,3285.9,887.09,1985.41,3820.68,226.67,2627.21,9296.55
200109,315.5,3679.92,2627.77,9380.69,23442.67,393.51,671.86,2162.68,3114.48,717.66,1359.67,970.83,4319.73,2052.9,313.21,263.43,1031.77,568.38,1046.21,195.19,1126.41,834.75,1922.32,7756.39,2182.09,2787.34,936.95,739.82,1076.05,3722.69,3333.68,5586.1,525.08,1104.75,2771.46,1670.65,2027.7,683.02,2661.23,761.26,1718.92,852.6,3030.3,912.32,1854.68,3670.43,231.33,2447.63,8927.89
200110,287.7,3754.17,2660.94,9053.33,23835.92,331.26,567.75,1987.1,3024.06,595.31,1360.75,956.84,4313.44,1850.87,286.36,216.45,905.51,462.24,815.65,167.33,907.12,722.02,1579.35,5459.16,2363.56,3076.11,1237.31,656.84,906.28,3285.99,3136.33,5513.56,497.53,975.79,2091.46,1461.22,1536.27,558.53,2433.23,669.39,1490.25,794.51,2736.48,799.84,1742.36,3640.44,214.69,2112.82,7962.06
200111,302.94,3786.81,2833.73,9174.24,23163.84,379.89,597.61,2039.4,3094.29,655.84,1277.24,943.28,4441.35,1913.34,317.56,239.74,949.44,538.01,844.99,173.76,1022.86,741.07,1537.86,5823.04,2240.43,3399.6,1176.07,680.11,1171.89,3452.87,3159.17,5172.26,491.77,1051.96,2635.96,1681.64,1814.25,622.91,2541.36,713.55,1538.02,747.47,2885.74,839.17,1733.09,3511.41,218.24,2219.01,7969.94
200112,321.6,3864.09,2710.6,9140.6,23439.33,406.71,669.44,2225.06,3326.49,718.84,1299.74,1031.92,4661.46,2115.45,313.89,256.62,1014.86,578.02,991.26,182.8,1108.54,810.68,1836.3,6349.88,2274.8,3235,843.35,761.21,997.19,3319.24,3091.38,5547.39,531.29,1189.09,3257.1,1912.34,2179.47,696.61,2776.55,769.78,1759.02,731.01,3263.16,894.74,1851.32,3770.21,233.28,2568.96,8830.25
200201,340.27,3943.37,2911.35,9833.73,22745.08,409.15,737.27,2303.22,3383.25,793.08,1321.78,1077.85,4488.62,2088.99,333.52,304.2,1083.48,666.14,978.82,190.36,1187.67,853.59,1760.31,6787.02,2224.86,3253.71,828.46,806.52,1095.91,3544.69,3224.98,5768.98,572.1,1255.69,3051.32,2004.12,2092.14,747.69,2822.33,836.9,1785.82,751.53,3477.31,940.92,1936.62,3837.27,253.14,2720.4,9194.15
200202,337.35,4062.9,2665.4,9463.89,24666.79,443.2,803.64,2315.45,3511.79,849.38,1335.03,1066.94,4372.92,2086.96,334.8,332.27,1089.59,678.74,1005.75,179.31,1220.52,881.46,1876.74,7084.3,2469.11,3666.81,950.58,785.46,994.62,3440.63,3090.66,5508.72,586.73,1091.49,3248.07,1918.32,2190.81,705.61,2811.04,916.05,1960.59,783.66,3554.47,1010.22,1931.53,3833.97,261.82,2674.71,8489.38
200203,355.05,4124.25,2881.24,10861.64,25909.61,435.96,864.35,2487.07,3598.8,840.21,1283.57,1015.97,4386.8,2176.78,368.33,354.21,1134.21,714.77,1018.23,190.06,1266.3,872.75,2011.24,7736.05,2497.34,3891.91,1053.47,794.95,980.89,3626.38,3068.8,5522.11,606.88,1055.47,2581.94,1748.33,1835,690.2,2887.22,981.91,2015.64,771.21,3570.6,1017.03,1918.24,3948.49,266.07,2588.57,8644.93
200204,373.89,4207.62,3051.47,11730.8,26027.78,483.54,928.85,2605.33,3822.5,880.55,1471.04,1076.09,4359.13,2284.07,404.67,361.18,1168.38,733.75,1112.44,214.49,1389.34,918.39,2291,7966.03,2593.79,4024.1,1203.12,837.21,1124.28,3932.79,3397.4,5656.77,628.81,1161.82,2844.71,1827.76,2036.89,749.45,2967.64,1182.16,2120.4,813.19,3637.4,1071.93,2089.19,4061.74,271.59,2867.12,8717.84
200205,397.05,4281.21,3270.05,12320.47,26884.47,494.47,997.36,2540.98,3818.22,907.91,1595.13,1050.02,3938.84,2167.37,416.36,415.51,1207.21,780.5,1034.04,235.09,1356.97,906.65,2325.6,7603.05,2679.85,4371.26,1255.98,826.39,1042.75,3784.26,3372.5,5065.08,619.02,1026.98,2519.3,1563.05,1884.17,661.91,3034.64,1189.92,2021.23,824.64,3557.05,1149.35,2081.03,4154.43,274.85,2549.95,7647.04
200206,410.31,4357.36,3643.03,12247.71,28101.06,480.78,954.26,2535.73,3866.1,904.3,1631.79,1068.86,3832.02,2198.46,430.84,418.63,1187.37,739.32,1067.08,216.53,1298.31,923.41,2337.33,7593.49,2738.55,4313.71,1428.41,861.49,1094.42,3744.51,3148.38,5411.2,614.5,1033.41,2523.08,1502.1,1826.84,623.91,3048.54,1146.65,2014.9,800.56,3544.24,1169.09,2095.43,4060.97,254.06,2511.11,7538.98
200207,629.11,4470.39,3575.31,12937.83,21095.13,476.27,2026.32,2350.44,3606.92,839.95,1446.56,986.79,3358.51,2310.04,445.66,426.34,1083.69,757.37,1043.31,228.73,1230.97,783.33,2103.91,6286.58,2910.79,5605.81,1368.42,879.41,1075.04,4129.11,3040.95,4743.21,687.63,874.9,2147.57,1316.98,1433.89,557.23,3129.84,1104.74,1979.27,800.05,3294.83,1171.28,2037.63,4289.22,257.5,2237.78,6947.12
200208,577.68,4074.82,3023.45,11995.68,21952.72,424.94,1705.24,2224.07,3556.99,756.88,1346.53,931.22,3328.63,2094.5,375.5,330.34,993.43,622.04,842.9,189.85,1060.56,723.77,1827.65,5962.62,2249.06,5183.12,1237.55,856.42,749.33,3642.49,2664,4233.73,668.1,800.83,2015.27,1209.81,1338.33,471.32,3020.13,961.21,1916.15,729.35,2900.1,1071.71,1892.35,4037.44,238.03,2069.28,7442.37
200209,543.64,4051.66,3353.04,12268.74,23910.96,452.91,1800.17,2298.72,3615.35,748.59,1295.24,946.92,3366.92,2127.03,402.95,340.54,981.89,626.19,811.45,196.13,1051.49,725.75,1787.81,5618.21,2189.14,5169,1491.42,845.72,820.74,3559.14,2737.84,4312.17,699.69,820.09,2050.12,1254.57,1266.68,439.03,2975.63,1017.34,1874.73,762.53,2956.09,1032.88,1959.49,4004.15,245.54,2223.71,7090.48
200210,529.92,3843.46,3151.95,11556.55,18511.93,422.14,1735.61,2273.65,3629.7,705.64,1323.95,940.65,3150.92,1883.64,360.66,314.64,891.08,589.32,660.82,170.29,954.52,659.48,1545.53,4949.65,2252.98,5269.96,1431.16,757.75,752.76,3340.04,2432.18,3936.91,679.04,746.7,1674.54,1065.41,1054.35,408.83,2705.29,972.46,1815.27,727.66,2683.89,904.72,1750.3,3624.25,244.1,1910,5895.98
200211,510.21,4146.61,3552.48,11509.88,19419.41,428.77,1952.31,2419.87,3725.69,768.93,1146.57,969.86,3411.05,2040.7,366.37,326.85,928.18,602.97,704.75,153.9,1062.87,706.19,1396.59,4967.42,2197.24,4704.95,1289.37,703.67,784.03,3472.24,2407.21,4767.66,684.34,808.57,1968.31,1341.05,1219.82,450.12,2818.45,979.09,1859.29,767,2878.32,901.89,1893.11,3848.31,245.36,2102.76,6170.19
200212,556.51,4174.48,3451.64,11112.58,18139.61,477.25,2119.39,2382.87,3649.59,805.39,1026.05,1024.51,3626.79,2223.24,382.67,362.31,977.68,622.3,830.98,177.06,1198.45,785.83,1577.98,5330.92,2279.8,4276.58,1209.65,790.09,861.03,3586.72,2432.79,5597.67,671.8,897.1,2395.1,1532.6,1507.71,529.13,3017.94,1073.82,1937.36,741.34,2983.36,950.23,1943.09,3938.82,250.9,2404.13,6637.7
